2023-07-20 16:24:13 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-07-20 16:24:13 0 [Note] InnoDB: Uses event mutexes
2023-07-20 16:24:13 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-07-20 16:24:13 0 [Note] InnoDB: Number of pools: 1
2023-07-20 16:24:13 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 37990624 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=394] log sequence number 37990624 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 37990663 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 37990663 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 37990702 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=417] log sequence number 37990702 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 37990741 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=390] log sequence number 37990741 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 37672260 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=351] log sequence number 37672260 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 37990780 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=392] log sequence number 37990780 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 37990819 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=406] log sequence number 37990819 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 38001294 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=353] log sequence number 38001294 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 38001333 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=386] log sequence number 38001333 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 38001372 is in the future! Current system log sequence number 300306.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-07-20 16:24:13 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 38001372 is in the future! Current system log sequence number 300306.
